lineup_id,lineup_names,team,games_played,min,off_rating,def_rating,net_rating,ast_pct,oreb_pct,dreb_pct,reb_pct,tov_pct,efg_pct,ts_pct,pace,pie,possessions,season
-203924-1629028-1629680-1630703-1631101-,J. Grant - D. Ayton - M. Thybulle - S. Henderson - S. Sharpe,POR,6,61.0,89.8,114.8,-25.1,0.553,0.172,0.688,0.43,0.142,0.455,0.485,100.19,0.363,127,2023-24
-2544-203076-1626156-1629629-1630559-,L. James - A. Davis - D. Russell - C. Reddish - A. Reaves,LAL,13,61.0,117.7,121.3,-3.6,0.596,0.226,0.694,0.478,0.123,0.6,0.635,101.68,0.529,130,2023-24
-201942-203083-1627936-1629632-1630172-,D. DeRozan - A. Drummond - A. Caruso - C. White - P. Williams,CHI,9,60.0,105.6,110.7,-5.1,0.54,0.367,0.785,0.584,0.192,0.514,0.549,98.64,0.494,125,2023-24
-203084-1627734-1628368-1630558-1631099-,H. Barnes - D. Sabonis - D. Fox - D. Mitchell - K. Murray,SAC,19,60.0,131.0,107.2,23.8,0.635,0.263,0.696,0.478,0.054,0.64,0.655,101.43,0.583,129,2023-24
-1628386-1629622-1629731-1630171-1641854-,J. Allen - M. Strus - D. Wade - I. Okoro - C. Porter Jr.,CLE,6,60.0,125.6,114.3,11.4,0.877,0.349,0.843,0.57,0.111,0.572,0.59,94.16,0.54,117,2023-24
-203944-1628973-1628978-1629628-1630579-,J. Randle - J. Brunson - D. DiVincenzo - R. Barrett - J. Sims,NYK,5,60.0,121.3,139.7,-18.4,0.569,0.218,0.617,0.426,0.098,0.599,0.622,98.76,0.404,122,2023-24
-201142-203994-1626164-1628960-1629006-,K. Durant - J. Nurkic - D. Booker - G. Allen - J. Okogie,PHX,14,60.0,113.8,105.6,8.3,0.72,0.306,0.78,0.537,0.169,0.523,0.588,102.69,0.555,130,2023-24
-201142-203994-1626164-1626220-1628960-,K. Durant - J. Nurkic - D. Booker - R. O'Neale - G. Allen,PHX,11,60.0,110.7,109.2,1.5,0.577,0.239,0.734,0.474,0.122,0.539,0.558,105.31,0.481,131,2023-24
-203482-1628971-1630534-1630567-1641711-,K. Olynyk - B. Brown - O. Agbaji - S. Barnes - G. Dick,TOR,8,60.0,113.6,126.1,-12.5,0.759,0.358,0.618,0.489,0.144,0.513,0.563,106.14,0.433,132,2023-24
-2544-203076-1627752-1629060-1630559-,L. James - A. Davis - T. Prince - R. Hachimura - A. Reaves,LAL,19,60.0,116.9,118.3,-1.3,0.661,0.192,0.712,0.483,0.092,0.625,0.648,102.72,0.547,130,2023-24
-1628983-1629652-1630581-1631096-1641717-,S. Gilgeous-Alexander - L. Dort - J. Giddey - C. Holmgren - C. Wallace,OKC,15,60.0,124.6,120.6,4.0,0.619,0.226,0.673,0.454,0.103,0.634,0.652,102.68,0.485,126,2023-24
-1626179-1628970-1630208-1631121-1641706-,T. Rozier - M. Bridges - N. Richards - B. McGowens - B. Miller,CHA,9,60.0,116.0,126.6,-10.6,0.673,0.179,0.661,0.426,0.128,0.601,0.62,98.89,0.446,125,2023-24
-202710-1626179-1628389-1629312-1629639-,J. Butler - T. Rozier - B. Adebayo - H. Highsmith - T. Herro,MIA,5,59.0,114.0,119.7,-5.6,0.714,0.175,0.754,0.465,0.124,0.548,0.597,98.74,0.473,121,2023-24
-203903-1628374-1628381-1629012-1641718-,J. Clarkson - L. Markkanen - J. Collins - C. Sexton - K. George,UTA,12,59.0,123.0,115.7,7.2,0.685,0.414,0.828,0.621,0.133,0.568,0.635,106.19,0.56,135,2023-24
-200768-201567-202710-1628997-1631170-,K. Lowry - K. Love - J. Butler - C. Martin - J. Jaquez Jr.,MIA,9,59.0,123.8,120.0,3.8,0.611,0.309,0.69,0.504,0.082,0.579,0.626,97.92,0.544,122,2023-24
-201566-202331-202695-1627826-1629611-,R. Westbrook - P. George - K. Leonard - I. Zubac - T. Mann,LAC,20,59.0,118.0,111.0,6.9,0.594,0.353,0.821,0.598,0.133,0.606,0.62,103.86,0.532,128,2023-24
-203915-1627827-1628969-1629661-1630549-,S. Dinwiddie - D. Finney-Smith - M. Bridges - C. Johnson - D. Sharpe,BKN,14,59.0,129.2,87.7,41.5,0.534,0.426,0.821,0.633,0.092,0.565,0.6,98.52,0.724,120,2023-24
-203081-203109-203507-1626171-1627736-,D. Lillard - J. Crowder - G. Antetokounmpo - B. Portis - M. Beasley,MIL,18,58.0,112.7,122.7,-10.0,0.673,0.212,0.69,0.464,0.127,0.588,0.634,105.23,0.465,126,2023-24
-201939-202691-203952-203967-1626172-,S. Curry - K. Thompson - A. Wiggins - D. Saric - K. Looney,GSW,5,58.0,115.7,136.7,-21.0,0.735,0.31,0.733,0.525,0.14,0.552,0.585,99.39,0.422,121,2023-24
-1627747-1627777-1628378-1628386-1630171-,C. LeVert - G. Niang - D. Mitchell - J. Allen - I. Okoro,CLE,22,57.0,126.8,104.0,22.8,0.661,0.275,0.738,0.527,0.079,0.633,0.659,105.59,0.619,127,2023-24
-203200-1627750-1630192-1631128-1631212-,J. Holiday - J. Murray - Z. Nnaji - C. Braun - P. Watson,DEN,7,57.0,117.0,121.4,-4.4,0.56,0.2,0.507,0.38,0.089,0.582,0.611,95.72,0.508,112,2023-24
-203482-1628374-1629012-1629659-1631323-,K. Olynyk - L. Markkanen - C. Sexton - T. Horton-Tucker - S. Fontecchio,UTA,8,57.0,114.0,119.5,-5.6,0.745,0.483,0.714,0.596,0.217,0.57,0.614,108.42,0.486,129,2023-24
-201976-203507-1626171-1626192-1631260-,P. Beverley - G. Antetokounmpo - B. Portis - P. Connaughton - A. Green,MIL,9,57.0,107.9,111.4,-3.5,0.696,0.274,0.74,0.482,0.123,0.529,0.544,95.9,0.455,114,2023-24
-201143-201950-204001-1627759-1628369-,A. Horford - J. Holiday - K. Porzingis - J. Brown - J. Tatum,BOS,8,56.0,118.0,100.8,17.2,0.588,0.291,0.818,0.579,0.131,0.558,0.606,105.21,0.614,122,2023-24
-201942-203083-1628470-1628975-1630245-,D. DeRozan - A. Drummond - T. Craig - J. Carter - A. Dosunmu,CHI,17,56.0,82.8,112.5,-29.7,0.694,0.236,0.679,0.43,0.115,0.394,0.436,106.54,0.313,122,2023-24
-201935-202331-1626181-1627826-1629611-,J. Harden - P. George - N. Powell - I. Zubac - T. Mann,LAC,14,56.0,100.8,101.7,-0.9,0.619,0.328,0.719,0.528,0.218,0.5,0.54,100.26,0.461,119,2023-24
-203076-1626156-1627752-1629060-1629629-,A. Davis - D. Russell - T. Prince - R. Hachimura - C. Reddish,LAL,10,55.0,107.9,104.1,3.7,0.667,0.148,0.75,0.465,0.087,0.569,0.589,107.74,0.562,127,2023-24
-201143-201950-204001-1627759-1628401-,A. Horford - J. Holiday - K. Porzingis - J. Brown - D. White,BOS,8,55.0,127.0,113.4,13.6,0.649,0.163,0.672,0.467,0.139,0.696,0.721,104.95,0.6,122,2023-24
-201572-203081-203109-1626171-1627736-,B. Lopez - D. Lillard - J. Crowder - B. Portis - M. Beasley,MIL,22,55.0,109.6,106.5,3.1,0.717,0.298,0.796,0.541,0.149,0.544,0.573,102.9,0.466,114,2023-24
-1627747-1628378-1628386-1629622-1629731-,C. LeVert - D. Mitchell - J. Allen - M. Strus - D. Wade,CLE,15,55.0,121.7,86.9,34.8,0.571,0.213,0.75,0.53,0.092,0.649,0.668,105.31,0.672,120,2023-24
-202722-203995-1628970-1629684-1641706-,D. Bertans - V. Micic - M. Bridges - G. Williams - B. Miller,CHA,11,55.0,104.8,122.7,-17.9,0.66,0.25,0.796,0.479,0.089,0.478,0.526,105.84,0.395,124,2023-24
-1628378-1628386-1629622-1629636-1629731-,D. Mitchell - J. Allen - M. Strus - D. Garland - D. Wade,CLE,9,55.0,120.7,100.9,19.8,0.647,0.273,0.698,0.481,0.121,0.593,0.624,101.51,0.634,116,2023-24
-203471-1628969-1629651-1629661-1630560-,D. Schroder - M. Bridges - N. Claxton - C. Johnson - C. Thomas,BKN,9,55.0,108.9,111.3,-2.4,0.721,0.212,0.75,0.491,0.116,0.511,0.568,99.14,0.498,112,2023-24
-203914-1629048-1630532-1631094-1641710-,G. Harris - G. Bitadze - F. Wagner - P. Banchero - A. Black,ORL,10,55.0,100.9,104.5,-3.7,0.439,0.364,0.78,0.562,0.214,0.484,0.538,96.31,0.452,112,2023-24
-200768-1628389-1629639-1631107-1631170-,K. Lowry - B. Adebayo - T. Herro - N. Jovic - J. Jaquez Jr.,MIA,5,55.0,103.5,98.3,5.2,0.689,0.242,0.784,0.487,0.149,0.5,0.523,100.03,0.49,114,2023-24
-1626167-1628971-1630169-1630174-1631097-,M. Turner - B. Brown - T. Haliburton - A. Nesmith - B. Mathurin,IND,16,55.0,116.4,123.7,-7.3,0.646,0.333,0.593,0.463,0.112,0.566,0.609,101.25,0.483,116,2023-24
-1626167-1627741-1628971-1630169-1630174-,M. Turner - B. Hield - B. Brown - T. Haliburton - A. Nesmith,IND,12,55.0,136.7,121.1,15.6,0.541,0.314,0.735,0.52,0.133,0.665,0.698,111.95,0.542,128,2023-24
-1628983-1629026-1630198-1631119-1641717-,S. Gilgeous-Alexander - K. Williams - I. Joe - J. Williams - C. Wallace,OKC,15,55.0,124.0,88.3,35.6,0.547,0.26,0.789,0.542,0.124,0.612,0.66,105.68,0.67,121,2023-24
-203081-203507-1626171-1626192-1627736-,D. Lillard - G. Antetokounmpo - B. Portis - P. Connaughton - M. Beasley,MIL,24,54.0,132.8,108.3,24.5,0.61,0.333,0.731,0.565,0.084,0.67,0.688,106.48,0.605,119,2023-24
-203914-204060-1629021-1630175-1630532-,G. Harris - J. Ingles - M. Wagner - C. Anthony - F. Wagner,ORL,10,54.0,111.2,120.0,-8.8,0.638,0.259,0.618,0.44,0.069,0.515,0.56,100.92,0.5,116,2023-24
-203903-1628374-1628381-1629012-1631323-,J. Clarkson - L. Markkanen - J. Collins - C. Sexton - S. Fontecchio,UTA,13,54.0,101.6,118.8,-17.2,0.634,0.281,0.759,0.508,0.115,0.471,0.524,105.36,0.431,122,2023-24
-203944-1628404-1628973-1628978-1629011-,J. Randle - J. Hart - J. Brunson - D. DiVincenzo - M. Robinson,NYK,10,54.0,122.7,110.7,12.0,0.646,0.364,0.736,0.546,0.155,0.6,0.615,97.83,0.543,110,2023-24
-201142-201569-203078-1626164-1628960-,K. Durant - E. Gordon - B. Beal - D. Booker - G. Allen,PHX,15,54.0,137.2,110.1,27.1,0.633,0.2,0.457,0.364,0.091,0.707,0.746,107.4,0.641,121,2023-24
-201935-202331-1626181-1627826-1629599-,J. Harden - P. George - N. Powell - I. Zubac - A. Coffey,LAC,16,53.0,104.3,102.7,1.6,0.683,0.155,0.69,0.422,0.095,0.495,0.549,101.6,0.555,116,2023-24
-203484-203932-203999-1629008-1631221-,K. Caldwell-Pope - A. Gordon - N. Jokic - M. Porter Jr. - C. Gillespie,DEN,8,53.0,131.1,99.1,32.0,0.717,0.333,0.741,0.537,0.068,0.581,0.6,96.29,0.641,103,2023-24
-1629014-1629028-1630625-1631200-1641739-,A. Simons - D. Ayton - D. Banton - K. Murray - T. Camara,POR,5,52.0,120.7,109.8,10.9,0.627,0.3,0.719,0.523,0.162,0.607,0.633,102.35,0.533,111,2023-24
-202687-203935-1628991-1629630-1630217-,B. Biyombo - M. Smart - J. Jackson Jr. - J. Morant - D. Bane,MEM,5,52.0,109.7,110.4,-0.7,0.739,0.087,0.839,0.5,0.168,0.628,0.645,105.1,0.505,113,2023-24
-203471-1627783-1628384-1629018-1630567-,D. Schroder - P. Siakam - O. Anunoby - G. Trent Jr. - S. Barnes,TOR,18,52.0,126.5,113.9,12.6,0.685,0.304,0.717,0.49,0.128,0.59,0.619,107.2,0.524,117,2023-24
-203084-1627734-1628368-1628989-1630537-,H. Barnes - D. Sabonis - D. Fox - K. Huerter - C. Duarte,SAC,5,52.0,122.6,112.1,10.5,0.633,0.218,0.741,0.477,0.066,0.578,0.591,97.53,0.552,106,2023-24
-203924-1627763-1629014-1629028-1641739-,J. Grant - M. Brogdon - A. Simons - D. Ayton - T. Camara,POR,7,52.0,113.9,120.8,-6.9,0.538,0.313,0.708,0.51,0.148,0.57,0.587,98.16,0.452,108,2023-24
-1626167-1627741-1627783-1629614-1630174-,M. Turner - B. Hield - P. Siakam - A. Nembhard - A. Nesmith,IND,6,52.0,130.3,126.9,3.4,0.632,0.35,0.805,0.58,0.128,0.651,0.669,100.96,0.529,109,2023-24
-202699-1626162-1627741-1630178-1630194-,T. Harris - K. Oubre Jr. - B. Hield - T. Maxey - P. Reed,PHI,8,52.0,107.5,111.1,-3.6,0.455,0.288,0.74,0.483,0.057,0.468,0.497,99.58,0.433,106,2023-24
-203081-203507-1626171-1626192-1630699-,D. Lillard - G. Antetokounmpo - B. Portis - P. Connaughton - M. Beauchamp,MIL,14,51.0,113.7,120.9,-7.2,0.538,0.311,0.778,0.509,0.077,0.547,0.575,106.11,0.501,117,2023-24
-203924-1629014-1629028-1630703-1641739-,J. Grant - A. Simons - D. Ayton - S. Henderson - T. Camara,POR,11,51.0,119.6,118.3,1.3,0.609,0.275,0.692,0.485,0.093,0.542,0.591,101.69,0.511,107,2023-24
-1626145-1628398-1629655-1630166-1630557-,T. Jones - K. Kuzma - D. Gafford - D. Avdija - C. Kispert,WAS,11,51.0,114.5,121.4,-6.9,0.667,0.226,0.673,0.448,0.12,0.575,0.597,107.0,0.479,117,2023-24
-201142-203994-1626164-1628960-1629642-,K. Durant - J. Nurkic - D. Booker - G. Allen - N. Little,PHX,5,50.0,109.6,127.6,-18.0,0.622,0.273,0.787,0.51,0.139,0.531,0.569,110.81,0.423,115,2023-24
-202704-203200-203999-1631128-1631212-,R. Jackson - J. Holiday - N. Jokic - C. Braun - P. Watson,DEN,20,50.0,109.3,94.4,15.0,0.698,0.415,0.627,0.527,0.14,0.543,0.578,102.2,0.588,107,2023-24
-1628380-1629640-1630170-1631104-1631110-,Z. Collins - K. Johnson - D. Vassell - B. Wesley - J. Sochan,SAS,19,50.0,105.4,112.6,-7.2,0.644,0.351,0.76,0.542,0.135,0.505,0.534,107.05,0.462,111,2023-24
-203914-1628365-1628976-1630591-1631094-,G. Harris - M. Fultz - W. Carter Jr. - J. Suggs - P. Banchero,ORL,10,49.0,96.1,128.7,-32.6,0.618,0.328,0.769,0.505,0.126,0.435,0.485,100.63,0.333,103,2023-24
-203924-1627763-1629028-1629680-1631101-,J. Grant - M. Brogdon - D. Ayton - M. Thybulle - S. Sharpe,POR,6,49.0,105.4,111.4,-6.1,0.512,0.205,0.698,0.474,0.179,0.559,0.615,105.41,0.492,112,2023-24
-2544-1626156-1629060-1629637-1630559-,L. James - D. Russell - R. Hachimura - J. Hayes - A. Reaves,LAL,13,49.0,107.9,104.5,3.3,0.711,0.224,0.783,0.532,0.123,0.589,0.614,109.96,0.55,114,2023-24
-203084-1627734-1628370-1628989-1630558-,H. Barnes - D. Sabonis - M. Monk - K. Huerter - D. Mitchell,SAC,20,48.0,94.4,120.4,-26.0,0.622,0.167,0.75,0.429,0.112,0.455,0.507,107.9,0.36,107,2023-24
-202710-1626179-1628389-1628997-1629130-,J. Butler - T. Rozier - B. Adebayo - C. Martin - D. Robinson,MIA,12,48.0,107.9,105.3,2.7,0.385,0.321,0.769,0.511,0.109,0.489,0.539,97.19,0.498,101,2023-24
-202685-203468-1627742-1629627-1630530-,J. Valanciunas - C. McCollum - B. Ingram - Z. Williamson - T. Murphy III,NOP,7,48.0,120.8,119.2,1.6,0.6,0.333,0.711,0.522,0.099,0.587,0.608,99.63,0.521,101,2023-24
-201142-201569-203994-1628960-1628966-,K. Durant - E. Gordon - J. Nurkic - G. Allen - K. Bates-Diop,PHX,6,48.0,132.0,124.5,7.5,0.723,0.235,0.821,0.548,0.136,0.679,0.719,100.41,0.549,103,2023-24
-202681-1627884-1628467-1629029-1630182-,K. Irving - D. Jones Jr. - M. Kleber - L. Doncic - J. Green,DAL,7,48.0,135.0,106.3,28.8,0.638,0.171,0.686,0.477,0.11,0.677,0.716,98.96,0.635,100,2023-24
-201144-203497-203937-1629638-1629675-,M. Conley - R. Gobert - K. Anderson - N. Alexander-Walker - N. Reid,MIN,13,48.0,110.1,95.8,14.3,0.806,0.361,0.694,0.553,0.27,0.611,0.638,91.24,0.562,89,2023-24
-1627783-1629018-1630173-1630201-1630567-,P. Siakam - G. Trent Jr. - P. Achiuwa - M. Flynn - S. Barnes,TOR,16,48.0,112.6,102.9,9.7,0.707,0.462,0.6,0.525,0.117,0.475,0.514,102.35,0.523,103,2023-24
-202704-203484-203932-203999-1631128-,R. Jackson - K. Caldwell-Pope - A. Gordon - N. Jokic - C. Braun,DEN,22,48.0,117.6,82.7,34.9,0.68,0.306,0.764,0.582,0.12,0.649,0.672,105.38,0.779,108,2023-24
-1627884-1629029-1629684-1630182-1641726-,D. Jones Jr. - L. Doncic - G. Williams - J. Green - D. Lively II,DAL,8,47.0,121.4,109.1,12.3,0.628,0.255,0.864,0.549,0.082,0.602,0.626,101.36,0.549,98,2023-24
-203914-1628976-1630532-1631094-1641710-,G. Harris - W. Carter Jr. - F. Wagner - P. Banchero - A. Black,ORL,6,47.0,85.9,122.7,-36.8,0.556,0.245,0.763,0.462,0.13,0.372,0.437,97.41,0.28,92,2023-24
-203084-1627734-1628368-1628370-1628989-,H. Barnes - D. Sabonis - D. Fox - M. Monk - K. Huerter,SAC,16,47.0,112.1,125.9,-13.7,0.727,0.24,0.667,0.435,0.084,0.544,0.581,112.68,0.413,107,2023-24
-203937-1628420-1629638-1629675-1630162-,K. Anderson - M. Morris - N. Alexander-Walker - N. Reid - A. Edwards,MIN,14,47.0,105.0,91.8,13.1,0.714,0.25,0.652,0.447,0.119,0.525,0.585,102.45,0.579,101,2023-24
-1627739-1628374-1629012-1631117-1631323-,K. Dunn - L. Markkanen - C. Sexton - W. Kessler - S. Fontecchio,UTA,11,47.0,134.9,105.8,29.1,0.667,0.446,0.765,0.598,0.104,0.582,0.619,108.05,0.598,106,2023-24
-201142-201569-203078-203994-1626164-,K. Durant - E. Gordon - B. Beal - J. Nurkic - D. Booker,PHX,7,47.0,126.0,114.9,11.1,0.778,0.341,0.761,0.563,0.167,0.637,0.661,97.89,0.562,96,2023-24
-1626220-1627732-1627827-1628969-1630560-,R. O'Neale - B. Simmons - D. Finney-Smith - M. Bridges - C. Thomas,BKN,5,47.0,72.2,128.7,-56.5,0.692,0.293,0.647,0.459,0.196,0.357,0.39,100.34,0.185,97,2023-24
-203915-1627827-1628969-1629651-1630560-,S. Dinwiddie - D. Finney-Smith - M. Bridges - N. Claxton - C. Thomas,BKN,11,47.0,104.9,104.0,0.9,0.571,0.163,0.778,0.477,0.146,0.58,0.598,103.38,0.546,103,2023-24
-203915-1626220-1627827-1628969-1629661-,S. Dinwiddie - R. O'Neale - D. Finney-Smith - M. Bridges - C. Johnson,BKN,15,47.0,106.8,128.7,-21.9,0.778,0.106,0.75,0.402,0.117,0.554,0.582,103.37,0.379,103,2023-24
-203915-1626220-1627827-1628969-1630560-,S. Dinwiddie - R. O'Neale - D. Finney-Smith - M. Bridges - C. Thomas,BKN,12,47.0,103.6,112.1,-8.5,0.634,0.172,0.788,0.448,0.036,0.505,0.52,109.7,0.446,110,2023-24
-1626179-1628389-1628997-1629130-1631170-,T. Rozier - B. Adebayo - C. Martin - D. Robinson - J. Jaquez Jr.,MIA,9,47.0,90.7,107.4,-16.6,0.677,0.239,0.648,0.46,0.155,0.5,0.52,98.25,0.459,97,2023-24
-202711-1630165-1630191-1631093-1631105-,B. Bogdanovic - K. Hayes - I. Stewart - J. Ivey - J. Duren,DET,5,46.0,125.5,136.1,-10.6,0.712,0.216,0.673,0.477,0.112,0.649,0.663,102.07,0.497,98,2023-24
-201572-203081-203114-1626171-1627736-,B. Lopez - D. Lillard - K. Middleton - B. Portis - M. Beasley,MIL,23,46.0,90.9,102.9,-11.9,0.487,0.291,0.8,0.533,0.127,0.463,0.497,112.1,0.425,110,2023-24
-202710-1626179-1628389-1628997-1629639-,J. Butler - T. Rozier - B. Adebayo - C. Martin - T. Herro,MIA,7,46.0,121.9,107.2,14.7,0.717,0.186,0.763,0.457,0.115,0.646,0.651,101.35,0.548,96,2023-24
-203944-1628392-1628404-1628978-1630193-,J. Randle - I. Hartenstein - J. Hart - D. DiVincenzo - I. Quickley,NYK,15,46.0,105.1,100.0,5.1,0.622,0.432,0.679,0.567,0.184,0.525,0.571,105.18,0.539,98,2023-24
-1626220-1628372-1629022-1629651-1630560-,R. O'Neale - D. Smith Jr. - L. Walker IV - N. Claxton - C. Thomas,BKN,10,46.0,92.6,96.9,-4.3,0.758,0.346,0.673,0.51,0.221,0.47,0.501,100.21,0.51,95,2023-24
-201566-202695-203486-1626181-1629599-,R. Westbrook - K. Leonard - M. Plumlee - N. Powell - A. Coffey,LAC,15,46.0,100.0,105.6,-5.6,0.65,0.224,0.652,0.413,0.085,0.464,0.504,111.41,0.45,106,2023-24
-203552-1629684-1630208-1630544-1641706-,S. Curry - G. Williams - N. Richards - T. Mann - B. Miller,CHA,7,46.0,96.7,89.0,7.7,0.656,0.244,0.822,0.533,0.187,0.493,0.524,94.34,0.527,91,2023-24
-201939-202691-203110-1630228-1641764-,S. Curry - K. Thompson - D. Green - J. Kuminga - B. Podziemski,GSW,14,46.0,114.2,116.3,-2.2,0.633,0.311,0.804,0.56,0.142,0.598,0.616,109.51,0.501,106,2023-24
-201143-201950-1628369-1628436-1630202-,A. Horford - J. Holiday - J. Tatum - L. Kornet - P. Pritchard,BOS,11,45.0,104.7,118.7,-14.0,0.528,0.289,0.794,0.506,0.128,0.513,0.533,94.93,0.4,86,2023-24
-201572-203081-203109-203114-1627736-,B. Lopez - D. Lillard - J. Crowder - K. Middleton - M. Beasley,MIL,9,45.0,107.7,138.6,-30.9,0.714,0.178,0.683,0.419,0.125,0.581,0.608,108.28,0.384,104,2023-24
-101108-201939-202691-1630228-1631218-,C. Paul - S. Curry - K. Thompson - J. Kuminga - T. Jackson-Davis,GSW,8,45.0,117.9,112.9,5.0,0.667,0.264,0.667,0.462,0.074,0.533,0.56,99.5,0.548,95,2023-24
-203926-204456-1630167-1630188-1641767-,D. McDermott - T. McConnell - O. Toppin - J. Smith - B. Sheppard,IND,9,45.0,130.6,107.6,22.9,0.776,0.373,0.727,0.537,0.102,0.634,0.637,112.64,0.585,108,2023-24
-203937-1626157-1629162-1629638-1629675-,K. Anderson - K. Towns - J. McLaughlin - N. Alexander-Walker - N. Reid,MIN,9,45.0,92.0,78.1,13.9,0.861,0.163,0.881,0.518,0.2,0.538,0.552,105.61,0.612,100,2023-24
-203114-203507-1626166-1626171-1626192-,K. Middleton - G. Antetokounmpo - C. Payne - B. Portis - P. Connaughton,MIL,13,45.0,125.8,128.1,-2.4,0.787,0.216,0.811,0.514,0.134,0.654,0.669,102.18,0.524,97,2023-24
-203482-1629012-1629659-1630534-1631117-,K. Olynyk - C. Sexton - T. Horton-Tucker - O. Agbaji - W. Kessler,UTA,6,45.0,118.3,93.4,24.9,0.8,0.404,0.756,0.567,0.161,0.538,0.564,98.83,0.574,93,2023-24
-203482-1629018-1629628-1630193-1641711-,K. Olynyk - G. Trent Jr. - R. Barrett - I. Quickley - G. Dick,TOR,9,45.0,107.9,115.8,-7.9,0.644,0.25,0.884,0.563,0.149,0.576,0.584,107.36,0.45,101,2023-24
-1626162-1627741-1630178-1630194-1630231-,K. Oubre Jr. - B. Hield - T. Maxey - P. Reed - K. Martin,PHI,10,45.0,116.0,124.7,-8.8,0.591,0.147,0.675,0.432,0.16,0.643,0.666,102.43,0.464,94,2023-24
-203488-1626153-1630166-1630557-1641731-,M. Muscala - D. Wright - D. Avdija - C. Kispert - B. Coulibaly,WAS,7,45.0,93.1,111.2,-18.2,0.667,0.292,0.75,0.511,0.228,0.506,0.533,106.09,0.401,101,2023-24
-201572-203081-203507-1627736-1641748-,B. Lopez - D. Lillard - G. Antetokounmpo - M. Beasley - A. Jackson Jr.,MIL,10,44.0,112.6,126.5,-13.9,0.583,0.26,0.596,0.423,0.116,0.524,0.569,105.32,0.419,95,2023-24
-1627747-1627777-1628378-1628386-1629622-,C. LeVert - G. Niang - D. Mitchell - J. Allen - M. Strus,CLE,17,44.0,130.4,105.4,25.1,0.617,0.318,0.703,0.494,0.076,0.6,0.624,101.68,0.568,92,2023-24
-203926-204456-1630167-1630543-1641767-,D. McDermott - T. McConnell - O. Toppin - I. Jackson - B. Sheppard,IND,8,44.0,129.0,98.9,30.1,0.6,0.383,0.714,0.539,0.097,0.6,0.609,101.19,0.594,93,2023-24
-1630170-1630577-1631103-1631110-1641705-,D. Vassell - J. Champagnie - M. Branham - J. Sochan - V. Wembanyama,SAS,7,44.0,110.0,120.7,-10.7,0.737,0.179,0.571,0.411,0.144,0.593,0.62,99.9,0.498,90,2023-24
-203507-1626166-1626171-1626192-1630699-,G. Antetokounmpo - C. Payne - B. Portis - P. Connaughton - M. Beauchamp,MIL,14,44.0,115.8,106.1,9.7,0.667,0.256,0.69,0.471,0.147,0.574,0.609,104.99,0.492,95,2023-24
-203914-1629048-1630532-1630591-1631094-,G. Harris - G. Bitadze - F. Wagner - J. Suggs - P. Banchero,ORL,10,44.0,119.6,120.7,-1.1,0.561,0.211,0.705,0.476,0.13,0.617,0.644,99.66,0.502,92,2023-24
-203914-1628371-1630532-1630591-1631094-,G. Harris - J. Isaac - F. Wagner - J. Suggs - P. Banchero,ORL,9,44.0,106.2,101.0,5.2,0.564,0.358,0.75,0.536,0.103,0.473,0.521,106.89,0.543,97,2023-24
-201935-202331-1626181-1628464-1629599-,J. Harden - P. George - N. Powell - D. Theis - A. Coffey,LAC,15,44.0,124.5,108.0,16.4,0.702,0.097,0.702,0.462,0.106,0.708,0.715,99.18,0.597,94,2023-24
-202681-1627884-1629029-1630182-1641726-,K. Irving - D. Jones Jr. - L. Doncic - J. Green - D. Lively II,DAL,8,44.0,115.6,103.2,12.3,0.487,0.304,0.75,0.532,0.122,0.529,0.57,100.81,0.53,90,2023-24
-202681-1629023-1629029-1629655-1630182-,K. Irving - P. Washington - L. Doncic - D. Gafford - J. Green,DAL,9,44.0,89.2,114.4,-25.2,0.658,0.278,0.72,0.49,0.206,0.472,0.483,111.37,0.356,102,2023-24
-203482-203903-1628374-1628381-1641718-,K. Olynyk - J. Clarkson - L. Markkanen - J. Collins - K. George,UTA,8,44.0,129.3,108.3,21.0,0.667,0.457,0.667,0.575,0.196,0.646,0.674,102.0,0.572,92,2023-24
-1626157-1629638-1629675-1630162-1630183-,K. Towns - N. Alexander-Walker - N. Reid - A. Edwards - J. McDaniels,MIN,19,44.0,147.8,103.3,44.5,0.566,0.222,0.622,0.472,0.122,0.775,0.784,98.69,0.672,90,2023-24
-201144-203497-203937-1629162-1629638-,M. Conley - R. Gobert - K. Anderson - J. McLaughlin - N. Alexander-Walker,MIN,11,44.0,100.0,98.9,1.1,0.879,0.088,0.829,0.493,0.202,0.598,0.62,97.89,0.555,89,2023-24
-202684-1627747-1627777-1630241-1641854-,T. Thompson - C. LeVert - G. Niang - S. Merrill - C. Porter Jr.,CLE,10,44.0,154.4,103.2,51.3,0.698,0.439,0.75,0.607,0.122,0.731,0.729,101.0,0.669,90,2023-24
-202711-1628404-1628978-1630173-1630540-,B. Bogdanovic - J. Hart - D. DiVincenzo - P. Achiuwa - M. McBride,NYK,11,43.0,81.6,108.5,-26.9,0.846,0.262,0.66,0.472,0.207,0.44,0.479,101.59,0.342,87,2023-24
-1627747-1628378-1628386-1629622-1629636-,C. LeVert - D. Mitchell - J. Allen - M. Strus - D. Garland,CLE,12,43.0,130.0,95.4,34.6,0.7,0.386,0.825,0.595,0.156,0.611,0.642,99.28,0.628,90,2023-24
